"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","scientificNameLocal","scientificNameEU","license","rightsHolder","accessRights","datasetName","occurrencestatus","language","datasetID","kingdom1","phylum1","class1","taxonID"
4535585,"Pseudochazara orestes De Prins & van der Poorten, 1981","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudochazara","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pseudochazara orestes","Pseudochazara orestes","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535585:040a9197d3c4316fe651138034053ec9"
1922572,"Pseudophilotes abencerragus (Pierret, 1837)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes abencerragus","Pseudophilotes abencerragus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1922572:c1d818286df5f86b9e3cb3047c2b09e6"
4535101,"Pseudophilotes barbagiae De Prins & van der Poorten, 1982","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes barbagiae","Pseudophilotes barbagiae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535101:28e784f9ba01c5046cfe70e63c30a07e"
1922584,"Pseudophilotes baton (Bergstrasser, 1779)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes baton","Pseudophilotes baton","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1922584:b491b52821fba70b092c75d68cb7d07e"
4535092,"Pseudophilotes bavius (Eversmann, 1832)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes bavius","Pseudophilotes bavius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535092:d7b97382e7f34c11137595b3fdaf783c"
8311653,"Pseudophilotes panoptes (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes panoptes","Pseudophilotes panoptes","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8311653:8b95631d0c47f78d15fc0c9804057ccf"
1922581,"Pseudophilotes vicrama (Moore, 1865)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pseudophilotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Pseudophilotes vicrama","Pseudophilotes vicrama","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1922581:eb80ef1eac881ff6b3e13aca8ab179b2"
1949794,"Pyrgus alveus (Hubner, 1803)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus accretus","Pyrgus alveus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949794:6d15d6cb975bf0fcfc36009c8e4dbc14"
1949852,"Pyrgus andromedae (Wallengren, 1853)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus andromedae","Pyrgus andromedae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949852:d143eecc5b98c7695cbf37535c4ea2fd"
1949784,"Pyrgus armoricanus (Oberthur, 1910)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus armoricanus","Pyrgus armoricanus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949784:6d2400f6c8e3f89f80ce5899329d098d"
5142610,"Pyrgus foulquieri (Oberthür, 1910)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus bellieri","Pyrgus foulquieri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5142610:fe06655e88d0b50f14db01c010a2f52a"
7683096,"Pyrgus cacaliae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus cacaliae","Pyrgus cacaliae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7683096:1062b5bb99c8febf3aada91d0effb80f"
1949715,"Pyrgus carlinae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus carlinae","Pyrgus carlinae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949715:cc925d74ed4930730de93546f9a1bc9a"
7637698,"Pyrgus carthami (Hubner, 1813)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus carthami","Pyrgus carthami","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7637698:d0f18427599a35eecae385245bb25ffd"
1950006,"Pyrgus centaureae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus centaureae","Pyrgus centaureae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1950006:6197173fe0358ed8435ac3f2f3411399"
1949850,"Pyrgus cinarae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus cinarae","Pyrgus cinarae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949850:1749bff4b8a29c4fb5b0d6c5cc9fcdec"
7997589,"Pyrgus cirsii (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus cirsii","Pyrgus cirsii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7997589:b12a998d4492a5fed24ec8bde37c6922"
8109173,"Pyrgus malvae (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus malvae","Pyrgus malvae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8109173:4ab2adf5acb3d14c18f8b8c939817c1d"
1949938,"Pyrgus malvoides (Elwes & Edwards, 1897)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus malvoides","Pyrgus malvoides","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949938:d2764bf73207bd8c652d407b810977d9"
1949954,"Pyrgus onopordi (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus onopordi","Pyrgus onopordi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949954:e31a89cb4bf77cee778d137c2c063b30"
1949929,"Pyrgus serratulae (Rambur, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus serratulae","Pyrgus serratulae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949929:cdbc66662e1e1f38f8b4acce7d3809c0"
1949877,"Pyrgus sidae (Esper, 1784)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus sidae","Pyrgus sidae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949877:db1988dcb54bbe95395fff7057dae3f4"
1949875,"Pyrgus warrenensis (Verity, 1928)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyrgus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Pyrgus warrenensis","Pyrgus warrenensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1949875:ed45fa5be0a6e0dbad635874f704c254"
8404037,"Pyronia bathseba (Fabricius, 1793)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyronia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pyronia bathseba","Pyronia bathseba","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8404037:9270669654edb709d145d599bc8ec11b"
7988274,"Pyronia cecilia (Vallantin, 1894)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyronia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pyronia cecilia","Pyronia cecilia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7988274:2f61c274b95055890141089020595245"
7622059,"Pyronia tithonus (Linnaeus, 1767)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Pyronia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Pyronia tithonus","Pyronia tithonus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7622059:ce6e97b7d0e547117585c2d95e46360e"
7552387,"Satyrium esculi (Hubner, 1804)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Satyrium","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Satyrium esculi","Satyrium esculi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7552387:c4208ab86691d3925b29c214d9fea09e"
8830632,"Satyrium ledereri (Boisduval, 1848)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Satyrium","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Satyrium ledereri","Satyrium ledereri","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8830632:7b8daad7ba9f0eeb3d70465fabee46d2"
5134301,"Satyrus actaea (Esper, 1781)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Satyrus","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Satyrus actaea","Satyrus actaea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134301:4a8e33885eea4b449b09796ad4c9daf0"
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Satyrus","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Satyrus ferula","Satyrus ferula","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134031:bb0669de3e8d9dac90224c5da2ce47e6"
5134194,"Satyrus virbius (Herrich-Schaffer, 1844)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Satyrus","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Satyrus virbius","Satyrus virbius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134194:0ceaa6b9c0526ab56f722ab3b66e4489"
1928248,"Scolitantides orion (Pallas, 1771)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Scolitantides","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Scolitantides orion","Scolitantides orion","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1928248:d0e73414bbd62213d759604f9ac6bfeb"
1945597,"Spialia orbifer (Hubner, 1823)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Spialia","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Spialia orbifer","Spialia orbifer","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1945597:74074cb9b0dbb16ebc913b387054da43"
1945589,"Spialia phlomidis (Herrich-Schaffer, 1845)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Spialia","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Spialia phlomidis","Spialia phlomidis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1945589:fbe997c518df76229c3e24fd6f3bfe8a"
8891058,"Spialia rosae Hernández-Roldán, Dapporto, Dinca, Vicente & Vila, 2016","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Spialia","Insecta",97,FALSE,"DOUBTFUL","Hesperiidae","Spialia rosae","Spialia rosae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8891058:ebf7bf0c6113bd73141b5228769353a9"
1945569,"Spialia sertorius (Hoffmannsegg, 1804)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Spialia","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Spialia sertorius","Spialia sertorius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1945569:743abfffe3f952ab8f5d76bc1529c767"
1945619,"Spialia therapne (Rambur, 1832)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Spialia","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Spialia therapne","Spialia therapne","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1945619:7bc06ae785af0b4ab2638f0accf94803"
4535106,"Tarucus balkanica (Freyer, 1844)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Tarucus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Tarucus balkanica","Tarucus balkanica","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535106:7513b6091965630e583a6742fdefa030"
1930904,"Tarucus theophrastus (Fabricius, 1793)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Tarucus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Tarucus theophrastus","Tarucus theophrastus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1930904:5e3e2ed4fd2833b33ee9847a57ee9580"
1930110,"Thecla betulae (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Thecla","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Thecla betulae","Thecla betulae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1930110:4d2e079d951ba304752d5507811e98cd"
8073674,"Thymelicus acteon (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Thymelicus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Thymelicus acteon","Thymelicus acteon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8073674:72e81b6af34c632caf938d01eac05385"
1944071,"Thymelicus christi Rebel, 1894","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Thymelicus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Thymelicus christi","Thymelicus christi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1944071:2be9e1ee5a12e3601ba917dd38d721e7"
1944072,"Thymelicus hyrax (Lederer, 1861)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Thymelicus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Thymelicus hyrax","Thymelicus hyrax","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1944072:43a1f4737057c23ecc9b19321b77e029"
8133678,"Thymelicus lineola (Ochsenheimer, 1808)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Thymelicus","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Thymelicus lineola","Thymelicus lineola","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8133678:5a556ab9e861fa839c1f710fb9e56ffc"
